,method,solution,time,fitness,optimal_solution,optimal_fitness,nr_of_components,dataset_idx,random_state,KL,JS
572,DO,"[0.46365986 0.24259394 0.11322686 0.18051934 0.00809037 0.1079784
 0.08090277 0.02958439 0.15286908 0.34214447 0.6033069  0.95798304]",1.8197312500560656,0.006936248431604334,"[0.46397141 0.2255788  0.14147181 0.16897797 0.01454252 0.104179
 0.0941112  0.02684453 0.14099724 0.32250006 0.57135742 0.9623626 ]",0.0026772193534473267,4,14,4,0.4523953475658326,0.07133626860112333
573,GA Mann-Wald,"[0.45666828 0.23579551 0.12574819 0.18178803 0.01481225 0.10080307
 0.08240137 0.0304287  0.13921    0.32825392 0.58282888 0.95984482]",1.924897792050615,0.029143563776715117,"[0.46397141 0.2255788  0.14147181 0.16897797 0.01454252 0.104179
 0.0941112  0.02684453 0.14099724 0.32250006 0.57135742 0.9623626 ]",0.022443212048433237,4,14,4,0.007474743304454301,0.002026186002877925
574,iLSHADE Mann-Wald,"[0.47108701 0.22844344 0.14203395 0.17122826 0.01479827 0.10006542
 0.09366625 0.0278543  0.14055307 0.32823511 0.56870853 0.96186069]",1.5304599589435384,0.020839224835790704,"[0.46397141 0.2255788  0.14147181 0.16897797 0.01454252 0.104179
 0.0941112  0.02684453 0.14099724 0.32250006 0.57135742 0.9623626 ]",0.022443212048433237,4,14,4,0.0011170608299031493,0.0002902447066082949
575,EM,"[0.46319591 0.22832773 0.13966942 0.16880694 0.01470152 0.10237608
 0.09225161 0.02817897 0.14065865 0.32539111 0.5688712  0.96205586]",0.3686774589587003,0.021263204832153923,"[0.46397141 0.2255788  0.14147181 0.16897797 0.01454252 0.104179
 0.0941112  0.02684453 0.14099724 0.32250006 0.57135742 0.9623626 ]",0.022443212048433237,4,14,4,0.0005543552439799537,0.00023352296557633292
576,DO,"[0.47886612 0.25872775 0.09910752 0.1632986  0.01496642 0.10710243
 0.07856522 0.02812178 0.14498753 0.36005222 0.60715202 0.95821418]",1.7945041249040514,0.0075795675863361955,"[0.46397141 0.2255788  0.14147181 0.16897797 0.01454252 0.104179
 0.0941112  0.02684453 0.14099724 0.32250006 0.57135742 0.9623626 ]",0.0026772193534473267,4,14,5,0.02040268454380223,0.0055058105339127516
577,GA Mann-Wald,"[0.46794955 0.24484584 0.11446143 0.17274318 0.01513968 0.10298473
 0.08274469 0.02771302 0.14142653 0.34229291 0.58616294 0.96291002]",2.0550871250452474,0.0236358022541099,"[0.46397141 0.2255788  0.14147181 0.16897797 0.01454252 0.104179
 0.0941112  0.02684453 0.14099724 0.32250006 0.57135742 0.9623626 ]",0.022443212048433237,4,14,5,0.0024640014336706484,0.0005861393078183647
578,iLSHADE Mann-Wald,"[0.46811538 0.22640988 0.14306778 0.17119005 0.01486837 0.0992894
 0.09372308 0.02786791 0.14052012 0.32787659 0.56742995 0.96182751]",1.7665067919297144,0.020831730252134088,"[0.46397141 0.2255788  0.14147181 0.16897797 0.01454252 0.104179
 0.0941112  0.02684453 0.14099724 0.32250006 0.57135742 0.9623626 ]",0.022443212048433237,4,14,5,0.0012406250453572687,0.0004241418511701453
579,EM,"[0.46319162 0.228558   0.13944309 0.16880729 0.01470138 0.1024406
 0.09217002 0.02817911 0.14065876 0.32551936 0.56904868 0.96205574]",0.16845574998296797,0.02126186943173147,"[0.46397141 0.2255788  0.14147181 0.16897797 0.01454252 0.104179
 0.0941112  0.02684453 0.14099724 0.32250006 0.57135742 0.9623626 ]",0.022443212048433237,4,14,5,0.0008002128896451577,0.00023914029931628724
580,DO,"[0.46383479 0.23801138 0.12407715 0.17407668 0.01573296 0.10405033
 0.08528007 0.03245368 0.14130559 0.34453246 0.58132206 0.95958624]",1.7445745840668678,0.006785455111619065,"[0.46397141 0.2255788  0.14147181 0.16897797 0.01454252 0.104179
 0.0941112  0.02684453 0.14099724 0.32250006 0.57135742 0.9623626 ]",0.0026772193534473267,4,14,6,0.008874426087047138,0.002622754500782748
581,GA Mann-Wald,"[0.46867172 0.26405026 0.09660946 0.17066856 0.01548409 0.10808319
 0.07675235 0.029517   0.14161346 0.35567907 0.59919738 0.96290291]",1.83341895788908,0.0265201620399376,"[0.46397141 0.2255788  0.14147181 0.16897797 0.01454252 0.104179
 0.0941112  0.02684453 0.14099724 0.32250006 0.57135742 0.9623626 ]",0.022443212048433237,4,14,6,0.005168605086321998,0.0015449715226861461
582,iLSHADE Mann-Wald,"[0.46707302 0.22913374 0.14103256 0.17142309 0.0148314  0.10025373
 0.09323918 0.02786297 0.14055254 0.32875862 0.56924355 0.96180088]",1.5769914999837056,0.02082293697172249,"[0.46397141 0.2255788  0.14147181 0.16897797 0.01454252 0.104179
 0.0941112  0.02684453 0.14099724 0.32250006 0.57135742 0.9623626 ]",0.022443212048433237,4,14,6,0.0009532852337350572,0.00024225084468417098
583,EM,"[0.46319162 0.228558   0.13944309 0.16880729 0.01470138 0.1024406
 0.09217002 0.02817911 0.14065876 0.32551936 0.56904868 0.96205574]",0.6175271669635549,0.02126186943173147,"[0.46397141 0.2255788  0.14147181 0.16897797 0.01454252 0.104179
 0.0941112  0.02684453 0.14099724 0.32250006 0.57135742 0.9623626 ]",0.022443212048433237,4,14,6,0.0006452988806259219,0.00015979995891398353
584,DO,"[0.48145931 0.26079961 0.08789938 0.1698417  0.01560724 0.10680545
 0.07557677 0.028287   0.14305933 0.3738611  0.61771803 0.95811727]",1.6897020409815013,0.009536637987833219,"[0.46397141 0.2255788  0.14147181 0.16897797 0.01454252 0.104179
 0.0941112  0.02684453 0.14099724 0.32250006 0.57135742 0.9623626 ]",0.0026772193534473267,4,14,7,0.013213161769296877,0.003249260494443083
585,GA Mann-Wald,"[0.45846225 0.26858483 0.10114317 0.17180975 0.01515597 0.10583773
 0.07836734 0.02921267 0.14123032 0.35366425 0.59777789 0.96386549]",1.8401032090187073,0.025783066943363343,"[0.46397141 0.2255788  0.14147181 0.16897797 0.01454252 0.104179
 0.0941112  0.02684453 0.14099724 0.32250006 0.57135742 0.9623626 ]",0.022443212048433237,4,14,7,0.004392784715641085,0.001304697608800691
586,iLSHADE Mann-Wald,"[0.46701865 0.22799744 0.14166476 0.17144136 0.01482479 0.09982089
 0.09338598 0.0279112  0.14056351 0.32865123 0.56874864 0.96184507]",1.569850292056799,0.020826329308574355,"[0.46397141 0.2255788  0.14147181 0.16897797 0.01454252 0.104179
 0.0941112  0.02684453 0.14099724 0.32250006 0.57135742 0.9623626 ]",0.022443212048433237,4,14,7,0.0012073408767466765,0.00023130126510659445
587,EM,"[0.46319162 0.228558   0.13944309 0.16880729 0.01470138 0.1024406
 0.09217002 0.02817911 0.14065876 0.32551936 0.56904868 0.96205574]",0.16186641703825444,0.02126186943173142,"[0.46397141 0.2255788  0.14147181 0.16897797 0.01454252 0.104179
 0.0941112  0.02684453 0.14099724 0.32250006 0.57135742 0.9623626 ]",0.022443212048433237,4,14,7,0.0007414060551448332,0.00015533618144923935
588,DO,"[0.47119912 0.24005007 0.12136615 0.16738466 0.0153181  0.10678662
 0.0876113  0.02770877 0.14256882 0.33864294 0.5805366  0.95898108]",1.8387605409370735,0.0015880868957322022,"[0.46397141 0.2255788  0.14147181 0.16897797 0.01454252 0.104179
 0.0941112  0.02684453 0.14099724 0.32250006 0.57135742 0.9623626 ]",0.0026772193534473267,4,14,8,0.0046290637944317314,0.0009646152411537756
589,GA Mann-Wald,"[0.46729737 0.25177925 0.10993765 0.17098573 0.01559639 0.10315675
 0.08107124 0.02715792 0.1428821  0.34514166 0.597878   0.96135499]",1.731216917047277,0.033310045590722225,"[0.46397141 0.2255788  0.14147181 0.16897797 0.01454252 0.104179
 0.0941112  0.02684453 0.14099724 0.32250006 0.57135742 0.9623626 ]",0.022443212048433237,4,14,8,0.005759306186965518,0.0014046442483023995
590,iLSHADE Mann-Wald,"[0.46722585 0.22926212 0.14083078 0.17115356 0.01483624 0.10028088
 0.09321932 0.02785281 0.14055065 0.32899074 0.56954107 0.96187105]",1.5544729999965057,0.020823263898253463,"[0.46397141 0.2255788  0.14147181 0.16897797 0.01454252 0.104179
 0.0941112  0.02684453 0.14099724 0.32250006 0.57135742 0.9623626 ]",0.022443212048433237,4,14,8,0.000811745928659735,0.0003351425596882587
591,EM,"[0.46319162 0.228558   0.13944309 0.16880729 0.01470138 0.1024406
 0.09217002 0.02817911 0.14065876 0.32551936 0.56904868 0.96205574]",1.9410827499814332,0.021261869431731552,"[0.46397141 0.2255788  0.14147181 0.16897797 0.01454252 0.104179
 0.0941112  0.02684453 0.14099724 0.32250006 0.57135742 0.9623626 ]",0.022443212048433237,4,14,8,0.0005753654412500309,0.0001838763291393502
592,DO,"[0.47877395 0.26121131 0.09030637 0.16970837 0.01601402 0.10907687
 0.07444323 0.02869326 0.14237334 0.36619077 0.61037163 0.96104955]",1.8690219999989495,0.0059095934094857425,"[0.46397141 0.2255788  0.14147181 0.16897797 0.01454252 0.104179
 0.0941112  0.02684453 0.14099724 0.32250006 0.57135742 0.9623626 ]",0.0026772193534473267,4,14,9,0.008158293450686416,0.00202435976805075
593,GA Mann-Wald,"[0.46738397 0.25840127 0.09487127 0.1793435  0.0163246  0.1049371
 0.07433187 0.0305061  0.1417099  0.35417756 0.6018542  0.95703306]",1.9518238339805976,0.036283784917107674,"[0.46397141 0.2255788  0.14147181 0.16897797 0.01454252 0.104179
 0.0941112  0.02684453 0.14099724 0.32250006 0.57135742 0.9623626 ]",0.022443212048433237,4,14,9,0.01219814122349272,0.0032736231482087853
594,iLSHADE Mann-Wald,"[0.46719229 0.22999421 0.14003846 0.17149861 0.01483698 0.10051589
 0.09277527 0.02788772 0.14054765 0.32912946 0.56961835 0.96182115]",1.8353574170032516,0.02082450614575165,"[0.46397141 0.2255788  0.14147181 0.16897797 0.01454252 0.104179
 0.0941112  0.02684453 0.14099724 0.32250006 0.57135742 0.9623626 ]",0.022443212048433237,4,14,9,0.001004306130223065,0.00033223582782750095
595,EM,"[0.46319162 0.228558   0.13944309 0.16880729 0.01470138 0.1024406
 0.09217002 0.02817911 0.14065876 0.32551936 0.56904868 0.96205574]",0.23885604203678668,0.02126186943173147,"[0.46397141 0.2255788  0.14147181 0.16897797 0.01454252 0.104179
 0.0941112  0.02684453 0.14099724 0.32250006 0.57135742 0.9623626 ]",0.022443212048433237,4,14,9,0.0006618074432572785,0.00015526027671593722
596,DO,"[0.48889655 0.24684433 0.10053757 0.16372155 0.01681801 0.10448716
 0.07520504 0.02907248 0.14138969 0.36616491 0.60803479 0.95683186]",1.8941838749451563,0.010098299942162057,"[0.46397141 0.2255788  0.14147181 0.16897797 0.01454252 0.104179
 0.0941112  0.02684453 0.14099724 0.32250006 0.57135742 0.9623626 ]",0.0026772193534473267,4,14,10,0.014653865779557518,0.00412507447094931
597,GA Mann-Wald,"[0.47507089 0.25543046 0.10932855 0.16017009 0.01590548 0.10513216
 0.07859179 0.02876426 0.14338227 0.35177131 0.60092978 0.9610639 ]",1.9414948750054464,0.03844820239291584,"[0.46397141 0.2255788  0.14147181 0.16897797 0.01454252 0.104179
 0.0941112  0.02684453 0.14099724 0.32250006 0.57135742 0.9623626 ]",0.022443212048433237,4,14,10,0.009685748380164783,0.0026659851261599966
598,iLSHADE Mann-Wald,"[0.47146843 0.22877367 0.14158002 0.17107677 0.01480272 0.10015947
 0.09346673 0.02788744 0.14054166 0.3284561  0.56892843 0.96184706]",1.5955997079145163,0.020839059411661993,"[0.46397141 0.2255788  0.14147181 0.16897797 0.01454252 0.104179
 0.0941112  0.02684453 0.14099724 0.32250006 0.57135742 0.9623626 ]",0.022443212048433237,4,14,10,0.001403588255837973,0.0003245111527082998
599,EM,"[0.46319162 0.228558   0.13944309 0.16880729 0.01470138 0.1024406
 0.09217002 0.02817911 0.14065876 0.32551936 0.56904868 0.96205574]",0.36857204197440296,0.021261869431731598,"[0.46397141 0.2255788  0.14147181 0.16897797 0.01454252 0.104179
 0.0941112  0.02684453 0.14099724 0.32250006 0.57135742 0.9623626 ]",0.022443212048433237,4,14,10,0.00043473215062217463,0.0002975107170973064
600,DO,"[ 0.25663476  0.38497108  0.13780796  0.22058621  0.0676591   0.06335257
  0.04350061  0.08453944 -0.04857794  0.06084291  0.26029879  0.69558012]",1.9215594170382246,0.0642111084268445,"[0.68750579 0.11555656 0.08222499 0.11471266 0.08723394 0.03597027
 0.02399691 0.04331228 0.02127291 0.26984684 0.60978342 0.75670365]",0.0034675536574455693,4,15,1,0.05217775762989574,0.014888164049865807
601,GA Mann-Wald,"[0.57902337 0.22894679 0.08038314 0.11164669 0.07634038 0.08509422
 0.02093415 0.04699758 0.00289571 0.21792017 0.61099149 0.75563281]",1.8547153749968857,0.06254006055220065,"[0.68750579 0.11555656 0.08222499 0.11471266 0.08723394 0.03597027
 0.02399691 0.04331228 0.02127291 0.26984684 0.60978342 0.75670365]",0.023816253132664184,4,15,1,0.029560736291362966,0.008308543032153573
602,iLSHADE Mann-Wald,"[ 0.33377312  0.36084637  0.11563024  0.2399528   0.07232656  0.07283355
  0.03251668  0.08947454 -0.0294476   0.07218452  0.27440547  0.68923625]",1.5627905420260504,0.09216129557612518,"[0.68750579 0.11555656 0.08222499 0.11471266 0.08723394 0.03597027
 0.02399691 0.04331228 0.02127291 0.26984684 0.60978342 0.75670365]",0.023816253132664184,4,15,1,0.05356303920441785,0.015341362837068606
603,EM,"[ 0.28586293  0.37332754  0.14420431  0.19660523  0.0646782   0.05871317
  0.04633244  0.08167499 -0.04690751  0.06342913  0.26048957  0.6963766 ]",0.05669666698668152,0.11551038578896944,"[0.68750579 0.11555656 0.08222499 0.11471266 0.08723394 0.03597027
 0.02399691 0.04331228 0.02127291 0.26984684 0.60978342 0.75670365]",0.023816253132664184,4,15,1,0.04786485869926499,0.013539528588820056
604,DO,"[ 0.33068149  0.3498964   0.10122611  0.218196    0.07018133  0.07760719
  0.03148582  0.08530644 -0.03064736  0.08494297  0.28184806  0.69245329]",1.7009687500540167,0.06523773998413071,"[0.68750579 0.11555656 0.08222499 0.11471266 0.08723394 0.03597027
 0.02399691 0.04331228 0.02127291 0.26984684 0.60978342 0.75670365]",0.0034675536574455693,4,15,2,0.056072049304919214,0.015296147872276698
605,GA Mann-Wald,"[ 0.09378949  0.57723656  0.10585803  0.22311592  0.08506968  0.07608824
  0.03469902  0.08495091 -0.14550167  0.04186945  0.27393296  0.69152345]",2.0197126669809222,0.1293342868902064,"[0.68750579 0.11555656 0.08222499 0.11471266 0.08723394 0.03597027
 0.02399691 0.04331228 0.02127291 0.26984684 0.60978342 0.75670365]",0.023816253132664184,4,15,2,0.07637067224071681,0.021494641530544145
606,iLSHADE Mann-Wald,"[ 0.33394631  0.36100139  0.11558539  0.24020423  0.07225458  0.07287664
  0.03251668  0.08963525 -0.02956915  0.07205276  0.27438832  0.68897208]",1.5660651660291478,0.09216393093469558,"[0.68750579 0.11555656 0.08222499 0.11471266 0.08723394 0.03597027
 0.02399691 0.04331228 0.02127291 0.26984684 0.60978342 0.75670365]",0.023816253132664184,4,15,2,0.05331567092272377,0.014746843517325192
607,EM,"[ 0.28478126  0.37427264  0.14434088  0.19660521  0.06462373  0.05873009
  0.0464028   0.08167494 -0.04713062  0.06324127  0.26040362  0.69637663]",0.05952812498435378,0.11559217246276227,"[0.68750579 0.11555656 0.08222499 0.11471266 0.08723394 0.03597027
 0.02399691 0.04331228 0.02127291 0.26984684 0.60978342 0.75670365]",0.023816253132664184,4,15,2,0.05111879003557107,0.01277384498795768
608,DO,"[ 0.0804726   0.55999174  0.14056365  0.218972    0.05041444  0.06684713
  0.04444539  0.08772344 -0.11991323  0.03664319  0.26059109  0.69559494]",1.7126025409670547,0.07454414419401424,"[0.68750579 0.11555656 0.08222499 0.11471266 0.08723394 0.03597027
 0.02399691 0.04331228 0.02127291 0.26984684 0.60978342 0.75670365]",0.0034675536574455693,4,15,3,0.06001966351232885,0.01610941592277425
609,GA Mann-Wald,"[ 0.37203611  0.29494801  0.10491117  0.2281047   0.07019064  0.06895681
  0.03260863  0.09039201 -0.02548694  0.09682558  0.27958028  0.69207986]",1.6887992080301046,0.10273595410509288,"[0.68750579 0.11555656 0.08222499 0.11471266 0.08723394 0.03597027
 0.02399691 0.04331228 0.02127291 0.26984684 0.60978342 0.75670365]",0.023816253132664184,4,15,3,0.059871975900890995,0.016771445241238296
610,iLSHADE Mann-Wald,"[0.6978329  0.11406833 0.08100902 0.11795432 0.0895532  0.03464814
 0.02196319 0.04674187 0.02415368 0.27510305 0.60900727 0.75741934]",1.705684292013757,0.020761743342460864,"[0.68750579 0.11555656 0.08222499 0.11471266 0.08723394 0.03597027
 0.02399691 0.04331228 0.02127291 0.26984684 0.60978342 0.75670365]",0.023816253132664184,4,15,3,0.0021922882021864765,0.00042764979881912695
611,EM,"[0.67874593 0.12465577 0.08042237 0.11617592 0.08696572 0.0394714
 0.02310954 0.04477522 0.02089735 0.26996681 0.60918823 0.75675273]",0.6794623330933973,0.023232844844909485,"[0.68750579 0.11555656 0.08222499 0.11471266 0.08723394 0.03597027
 0.02399691 0.04331228 0.02127291 0.26984684 0.60978342 0.75670365]",0.023816253132664184,4,15,3,0.0009758420750451413,0.0001850816715469591
612,DO,"[ 0.06912671  0.56786782  0.14293518  0.22007029  0.04575596  0.06868906
  0.04905556  0.0861169  -0.13413264  0.031631    0.26280784  0.6957758 ]",1.733987250016071,0.0773449009018384,"[0.68750579 0.11555656 0.08222499 0.11471266 0.08723394 0.03597027
 0.02399691 0.04331228 0.02127291 0.26984684 0.60978342 0.75670365]",0.0034675536574455693,4,15,4,0.06346214354006491,0.01752869733619388
613,GA Mann-Wald,"[0.63621362 0.16752421 0.08095311 0.11530906 0.08184062 0.0616039
 0.0220228  0.04784205 0.0156295  0.24898083 0.60909673 0.75759096]",1.8257762080756947,0.042346244492801194,"[0.68750579 0.11555656 0.08222499 0.11471266 0.08723394 0.03597027
 0.02399691 0.04331228 0.02127291 0.26984684 0.60978342 0.75670365]",0.023816253132664184,4,15,4,0.01571079967226857,0.004079358375325532
614,iLSHADE Mann-Wald,"[ 0.33484179  0.36138333  0.11646446  0.24010615  0.07241842  0.07239224
  0.03278038  0.08955657 -0.02927033  0.07200118  0.27378005  0.68933132]",1.4683675839332864,0.0921732552187638,"[0.68750579 0.11555656 0.08222499 0.11471266 0.08723394 0.03597027
 0.02399691 0.04331228 0.02127291 0.26984684 0.60978342 0.75670365]",0.023816253132664184,4,15,4,0.05264597324687237,0.015815440167265868
615,EM,"[0.6790792  0.12432251 0.08042236 0.11617593 0.08703667 0.03930516
 0.02310954 0.04477523 0.02098438 0.2701591  0.60918822 0.75675272]",0.5412251250818372,0.02311845672834234,"[0.68750579 0.11555656 0.08222499 0.11471266 0.08723394 0.03597027
 0.02399691 0.04331228 0.02127291 0.26984684 0.60978342 0.75670365]",0.023816253132664184,4,15,4,0.0009482474171116917,0.00021740411396632572
616,DO,"[0.57746912 0.23076258 0.07550553 0.11626277 0.07728146 0.08445597
 0.02109097 0.04612673 0.00121455 0.21307429 0.60689255 0.75511732]",1.853967124945484,0.04305383466837804,"[0.68750579 0.11555656 0.08222499 0.11471266 0.08723394 0.03597027
 0.02399691 0.04331228 0.02127291 0.26984684 0.60978342 0.75670365]",0.0034675536574455693,4,15,5,0.027715846645006703,0.00816619112741029
617,GA Mann-Wald,"[0.570547   0.23235843 0.07698365 0.12011092 0.07694446 0.0891953
 0.02036569 0.0501489  0.00219216 0.20941868 0.60600283 0.75154727]",1.9457054170779884,0.06832704487949556,"[0.68750579 0.11555656 0.08222499 0.11471266 0.08723394 0.03597027
 0.02399691 0.04331228 0.02127291 0.26984684 0.60978342 0.75670365]",0.023816253132664184,4,15,5,0.02975284909866821,0.008736661138724022
618,iLSHADE Mann-Wald,"[0.6977844  0.11373943 0.08121414 0.11788331 0.08967132 0.03461643
 0.02192928 0.04678804 0.02431686 0.27523643 0.60899088 0.75736282]",1.4921020830515772,0.020758057473201048,"[0.68750579 0.11555656 0.08222499 0.11471266 0.08723394 0.03597027
 0.02399691 0.04331228 0.02127291 0.26984684 0.60978342 0.75670365]",0.023816253132664184,4,15,5,0.0020611571454348665,0.0004458995368756896
619,EM,"[0.59820158 0.20522953 0.08072955 0.11583934 0.07803467 0.07940327
 0.02323296 0.04448104 0.00515823 0.21813165 0.60939949 0.7570525 ]",0.16765175003092736,0.06321484686357061,"[0.68750579 0.11555656 0.08222499 0.11471266 0.08723394 0.03597027
 0.02399691 0.04331228 0.02127291 0.26984684 0.60978342 0.75670365]",0.023816253132664184,4,15,5,0.02318003022187909,0.00641859515909102
620,DO,"[ 0.1567898   0.49996682  0.12134624  0.22189713  0.05738058  0.06947386
  0.0386019   0.08786352 -0.0841842   0.05384211  0.26895253  0.68994759]",1.6209579169517383,0.06958496758222314,"[0.68750579 0.11555656 0.08222499 0.11471266 0.08723394 0.03597027
 0.02399691 0.04331228 0.02127291 0.26984684 0.60978342 0.75670365]",0.0034675536574455693,4,15,6,0.05689815168593276,0.01608832440989867
621,GA Mann-Wald,"[ 0.05930025  0.60095132  0.12173892  0.21800951  0.04948879  0.07578777
  0.03800791  0.08941437 -0.1495587   0.03349876  0.26794054  0.68974106]",1.9700029169907793,0.11519151507577609,"[0.68750579 0.11555656 0.08222499 0.11471266 0.08723394 0.03597027
 0.02399691 0.04331228 0.02127291 0.26984684 0.60978342 0.75670365]",0.023816253132664184,4,15,6,0.060942579938605856,0.016887601686301733
622,iLSHADE Mann-Wald,"[0.69790302 0.08009769 0.03001101 0.2404649  0.08978954 0.02701639
 0.01616596 0.08958875 0.02433198 0.26226731 0.3044074  0.68910624]",1.705324458074756,0.08938615066257209,"[0.68750579 0.11555656 0.08222499 0.11471266 0.08723394 0.03597027
 0.02399691 0.04331228 0.02127291 0.26984684 0.60978342 0.75670365]",0.023816253132664184,4,15,6,0.05476379268531123,0.015540436392696488
623,EM,"[0.59896697 0.20446334 0.0807306  0.1158391  0.07807657 0.07911989
 0.02323414 0.04448089 0.00527352 0.21858987 0.60939895 0.75705269]",1.5416577080031857,0.06297181565604675,"[0.68750579 0.11555656 0.08222499 0.11471266 0.08723394 0.03597027
 0.02399691 0.04331228 0.02127291 0.26984684 0.60978342 0.75670365]",0.023816253132664184,4,15,6,0.02364528379123515,0.006146176323762293
624,DO,"[ 0.09890331  0.54498677  0.14102223  0.21508769  0.05214854  0.06622396
  0.04455562  0.08305746 -0.11414873  0.03627529  0.26313387  0.69324621]",1.7219000830082223,0.07409678703075046,"[0.68750579 0.11555656 0.08222499 0.11471266 0.08723394 0.03597027
 0.02399691 0.04331228 0.02127291 0.26984684 0.60978342 0.75670365]",0.0034675536574455693,4,15,7,0.05593110678065921,0.015209830388603619
625,GA Mann-Wald,"[ 0.36207341  0.30767495  0.10034175  0.2299099   0.06802414  0.06758163
  0.03124704  0.08965314 -0.03126811  0.09122299  0.27573034  0.68655956]",2.1689768329961225,0.10106940855539619,"[0.68750579 0.11555656 0.08222499 0.11471266 0.08723394 0.03597027
 0.02399691 0.04331228 0.02127291 0.26984684 0.60978342 0.75670365]",0.023816253132664184,4,15,7,0.056786751000612534,0.016279430305855068
626,iLSHADE Mann-Wald,"[0.69762709 0.11376527 0.08121277 0.11794882 0.0896036  0.03469599
 0.02191849 0.04672239 0.02426138 0.27522999 0.6090323  0.75743162]",1.841224749921821,0.020758972231085866,"[0.68750579 0.11555656 0.08222499 0.11471266 0.08723394 0.03597027
 0.02399691 0.04331228 0.02127291 0.26984684 0.60978342 0.75670365]",0.023816253132664184,4,15,7,0.0017383520581044087,0.0004141230824726796
627,EM,"[ 0.28506831  0.37397906  0.14434742  0.19660521  0.06463559  0.05871279
  0.04640487  0.08167493 -0.04707543  0.06328171  0.26040038  0.69637663]",2.051804000046104,0.11559478948548475,"[0.68750579 0.11555656 0.08222499 0.11471266 0.08723394 0.03597027
 0.02399691 0.04331228 0.02127291 0.26984684 0.60978342 0.75670365]",0.023816253132664184,4,15,7,0.0502710699779621,0.013370572431039892
628,DO,"[ 0.28952864  0.35330072  0.14243703  0.21473361  0.06639422  0.05902013
  0.04566988  0.08676068 -0.04525052  0.06587403  0.25778271  0.68988668]",1.9600032910238951,0.06728419342327942,"[0.68750579 0.11555656 0.08222499 0.11471266 0.08723394 0.03597027
 0.02399691 0.04331228 0.02127291 0.26984684 0.60978342 0.75670365]",0.0034675536574455693,4,15,8,0.05278726645727866,0.014886636871383951
629,GA Mann-Wald,"[ 0.2720966   0.38608172  0.12109192  0.22072976  0.06298316  0.0652458
  0.0347342   0.08849984 -0.05212382  0.0731456   0.27169431  0.68653695]",1.9902047079522163,0.10330560039999044,"[0.68750579 0.11555656 0.08222499 0.11471266 0.08723394 0.03597027
 0.02399691 0.04331228 0.02127291 0.26984684 0.60978342 0.75670365]",0.023816253132664184,4,15,8,0.05566515515221393,0.01591776449077209
630,iLSHADE Mann-Wald,"[ 0.33510255  0.36173795  0.11585843  0.24041679  0.07229972  0.07257532
  0.03256606  0.08955497 -0.02939857  0.07194391  0.2743211   0.68915863]",1.6367986249970272,0.09213932505536704,"[0.68750579 0.11555656 0.08222499 0.11471266 0.08723394 0.03597027
 0.02399691 0.04331228 0.02127291 0.26984684 0.60978342 0.75670365]",0.023816253132664184,4,15,8,0.053963299206327475,0.015729866736176542
631,EM,"[0.59820158 0.20522953 0.08072955 0.11583934 0.07803467 0.07940327
 0.02323296 0.04448104 0.00515823 0.21813165 0.60939949 0.7570525 ]",1.1906599999638274,0.06321484686357061,"[0.68750579 0.11555656 0.08222499 0.11471266 0.08723394 0.03597027
 0.02399691 0.04331228 0.02127291 0.26984684 0.60978342 0.75670365]",0.023816253132664184,4,15,8,0.02359720539512955,0.007140336097493815
632,DO,"[ 0.08080911  0.54670024  0.16708664  0.20540401  0.05020725  0.06541178
  0.05876702  0.08918708 -0.13308669  0.03099981  0.24939839  0.69582164]",2.1160112500656396,0.08906315026198094,"[0.68750579 0.11555656 0.08222499 0.11471266 0.08723394 0.03597027
 0.02399691 0.04331228 0.02127291 0.26984684 0.60978342 0.75670365]",0.0034675536574455693,4,15,9,0.0685240246635479,0.01887034009932004
633,GA Mann-Wald,"[ 0.48239774  0.3247846   0.08232431  0.11049334  0.07453785  0.10724066
  0.01984651  0.04547648 -0.01031845  0.17750219  0.61351063  0.76140981]",1.9531815419904888,0.07912955142463472,"[0.68750579 0.11555656 0.08222499 0.11471266 0.08723394 0.03597027
 0.02399691 0.04331228 0.02127291 0.26984684 0.60978342 0.75670365]",0.023816253132664184,4,15,9,0.04158983045274928,0.011905459490218255
634,iLSHADE Mann-Wald,"[ 0.33394694  0.36121796  0.11549673  0.24019551  0.07227371  0.0729516
  0.03249263  0.08946963 -0.02952694  0.07218772  0.27444404  0.68930402]",1.607840207987465,0.09216236473801166,"[0.68750579 0.11555656 0.08222499 0.11471266 0.08723394 0.03597027
 0.02399691 0.04331228 0.02127291 0.26984684 0.60978342 0.75670365]",0.023816253132664184,4,15,9,0.05447737861192792,0.015762928636532246
635,EM,"[ 0.28608344  0.37326273  0.14404859  0.19660524  0.06469709  0.05874818
  0.0462561   0.08167504 -0.04684991  0.06349557  0.26058491  0.69637657]",0.6928902500076219,0.11544897667741168,"[0.68750579 0.11555656 0.08222499 0.11471266 0.08723394 0.03597027
 0.02399691 0.04331228 0.02127291 0.26984684 0.60978342 0.75670365]",0.023816253132664184,4,15,9,0.04922124847913156,0.013582123172232934
